row,column,depth
20.195453643798828,233.6112060546875,10.628117561340332
23.01809310913086,232.81741333007812,11.349246978759766
29.740755081176758,209.5794677734375,13.628263473510742
21.278886795043945,223.57212829589844,13.657620429992676
42.26935958862305,197.81497192382812,14.874702453613281
48.24622344970703,199.4225311279297,14.019152641296387
31.00263786315918,218.4119873046875,12.206451416015625
28.3339786529541,217.95260620117188,11.694584846496582
53.0328483581543,202.5475616455078,13.70658016204834
53.43254470825195,257.20989990234375,14.29554557800293
55.698055267333984,255.21450805664062,14.9032564163208
49.41371536254883,248.98257446289062,14.823958396911621
31.601032257080078,243.26678466796875,12.50802993774414
31.601032257080078,243.26678466796875,12.50802993774414
44.67296600341797,243.76019287109375,13.130940437316895
52.11865997314453,243.88302612304688,12.52164363861084
50.203521728515625,244.1607208251953,12.575064659118652
47.5334587097168,244.26014709472656,12.196247100830078
33.69905471801758,242.40699768066406,10.881442070007324
40.29951095581055,245.70697021484375,13.08719253540039
54.22760009765625,246.21990966796875,13.055551528930664
47.76816940307617,246.21290588378906,12.202811241149902
112.70068359375,26.67853546142578,13.827455520629883
108.42143249511719,17.326255798339844,14.189203262329102
109.690673828125,29.97917366027832,14.24991226196289
102.03025817871094,23.48778533935547,14.710206031799316
115.00593566894531,157.74839782714844,11.096670150756836
113.15299987792969,122.37116241455078,10.982378959655762
113.46382141113281,123.88233947753906,10.971854209899902
112.74665832519531,147.8441162109375,10.363022804260254
113.93984985351562,146.9617156982422,10.515019416809082
116.03372192382812,146.01300048828125,10.572606086730957
105.51840209960938,129.01890563964844,11.448272705078125
102.7618408203125,130.2446746826172,11.664128303527832
91.25129699707031,140.27462768554688,14.34040641784668
101.98001861572266,136.93698120117188,12.92288589477539
117.31320190429688,126.79898834228516,10.435602188110352
68.96198272705078,183.16058349609375,13.57266902923584
94.98965454101562,184.00057983398438,12.110093116760254
105.74688720703125,185.84361267089844,11.33103084564209
92.53279113769531,173.88104248046875,12.52426815032959
86.95652770996094,200.21029663085938,13.301302909851074
65.39633178710938,185.9183349609375,13.771510124206543
65.39633178710938,185.9183349609375,13.771510124206543
106.24812316894531,173.115966796875,11.059440612792969
108.22828674316406,172.9706573486328,10.8340425491333
99.26727294921875,172.53623962402344,11.433664321899414
101.42984008789062,175.89224243164062,11.705292701721191
65.8658447265625,196.53086853027344,13.22338581085205
101.42984008789062,175.89224243164062,11.705292701721191
67.32501983642578,194.5103759765625,13.30138111114502
84.47418212890625,177.71719360351562,12.80921745300293
97.00735473632812,177.21649169921875,11.832245826721191
70.79063415527344,176.55520629882812,14.327862739562988
110.98344421386719,188.83273315429688,10.931661605834961
75.48902893066406,179.4231414794922,13.980520248413086
101.79425811767578,187.97479248046875,11.578194618225098
111.93672943115234,178.2039794921875,10.337559700012207
92.298583984375,300.7728576660156,14.673527717590332
113.54676055908203,310.0438232421875,11.923651695251465
103.73942565917969,299.735107421875,12.734848022460938
90.875,261.833251953125,14.547735214233398
86.05715942382812,260.92108154296875,14.762517929077148
85.90263366699219,307.92303466796875,14.901182174682617
73.16241455078125,257.0022277832031,13.084157943725586
99.11308288574219,310.42169189453125,13.625988006591797
106.28779602050781,244.28189086914062,13.130910873413086
103.4599609375,276.2491455078125,13.599976539611816
107.20922088623047,259.1586608886719,14.077876091003418
118.37067413330078,299.41253662109375,11.275005340576172
140.50924682617188,34.62134552001953,13.074235916137695
142.17787170410156,67.70793151855469,14.111387252807617
